category,resource_key,msg_id,final_zh,updated_at,compiled_at,reviewed_at,ai_reviewed_at,high_risk_at
battle,BATTLE/EVENT/SCRIPT/028B,MSG_BTLSTART_001,"[msg MSG_BTLSTART_001 [高卷 杏]]
[s][bup 0 4 122 0 0][vp 8 0 2 1002 0 4][f 4 10 65535 0 0]你这个只把女人当成欲望发泄对象的人渣！[n]还敢对『爱』高谈阔论，笑死人了！[n][f 1 3 65535][w][e]",,2026-09-01T04:38:41.434Z,2026-09-01T04:38:41.434Z,,
battle,BATTLE/EVENT/SCRIPT/028B,MSG_BTLSTART_002,"[msg MSG_BTLSTART_002 [高卷 杏]]
[s][bup 0 4 122 0 0][vp 8 0 2 1003 0 4][f 4 10 65535 0 0]我们上，卡门！[n]全力战斗吧！[n][f 1 3 65535][w][e]",,2026-09-01T04:38:42.724Z,2026-09-01T04:38:42.724Z,,
battle,BATTLE/EVENT/SCRIPT/028B,MSG_BTLSTART_003,"[msg MSG_BTLSTART_003 [警卫队长]]
[s][vp 8 0 2 1001 1 257]你这不理解鸭志田大人爱情的臭丫头！[n]给我以死谢罪吧！[n][f 1 3 65535][w][e]",,2026-08-22T04:21:34.622Z,2026-08-22T04:21:34.622Z,,
battle,BATTLE/EVENT/SCRIPT/028B,MSG_BTLSTART_004,"[msg MSG_BTLSTART_004 [警卫队长]]
[s]※删除[n][f 1 3 65535][w][e]",,2026-09-01T04:38:43.825Z,2026-09-01T04:38:43.825Z,,
battle,BATTLE/EVENT/SCRIPT/028B,MSG_BTLSTART_005,"[msg MSG_BTLSTART_005 [警卫队长]]
[s][vp 8 0 2 1006 1 257]没、没想到，这个世界上……居然存在……[n]不肯对鸭志田大人言听计从的……女人……[n][f 1 3 65535][w][e]",,2026-09-01T04:38:47.093Z,2026-09-01T04:38:47.093Z,,
battle,BATTLE/EVENT/SCRIPT/028B,MSG_BTLSTART_006,"[msg MSG_BTLSTART_006 [高卷 杏]]
[s][bup 0 4 100 0 0][vp 8 0 2 1007 0 4][f 4 10 65535 0 0]那种家伙，在学校外面[n]就只是个『恶心的大叔』而已！[n][f 1 3 65535][w][e]",,2026-09-01T04:38:50.052Z,2026-09-01T04:38:50.052Z,,
battle,BATTLE/EVENT/SCRIPT/028B,MSG_BTLSTART_007,"[msg MSG_BTLSTART_007 [高卷 杏]]
[s]dummy[n][f 1 3 65535][w][e]",,2026-09-01T04:38:50.406Z,2026-09-01T04:38:50.406Z,,
battle,BATTLE/EVENT/SCRIPT/028B,MSG_BTLSTART_008,"[msg MSG_BTLSTART_008 [摩尔加纳]]
[s][bup 0 3 0 0 0][vp 8 0 2 1004 0 3]快看！[n]那家伙打算干什么！[n][f 1 3 65535][w][e]",,2026-09-01T04:38:51.600Z,2026-09-01T04:38:51.600Z,,
battle,BATTLE/EVENT/SCRIPT/028B,MSG_BTLSTART_009,"[msg MSG_BTLSTART_009 [摩尔加纳]]
[s][bup 0 3 0 0 0][vp 8 0 2 1005 0 3]要是觉得危险的话，防御也是很重要的！[n][f 1 3 65535][w][e]",,2026-09-01T04:38:52.791Z,2026-09-01T04:38:52.791Z,,
battle,BATTLE/EVENT/SCRIPT/028B,MSG_BTLSTART_010,"[msg MSG_BTLSTART_010 [摩尔加纳]]
[s]『ＧＵＡＲＤ』不仅能减轻所受到的伤害，[n]也能暂时防止倒地或陷入异常状态。[n][f 1 3 65535][w][e]",,2026-08-22T04:21:37.764Z,2026-08-22T04:21:37.764Z,,
battle,BATTLE/EVENT/SCRIPT/028B,MSG_BTLSTART_011,"[msg MSG_BTLSTART_011 [摩尔加纳]]
[s]预测敌人的行动，在可能会受到大量伤害，[n]或弱点可能会被攻击的时候，就使用『ＧＵＡＲＤ』吧。[n][f 1 3 65535][w][e]",,2026-09-01T04:38:53.198Z,2026-09-01T04:38:53.198Z,,
battle,BATTLE/EVENT/SCRIPT/028C,MSG_BTLSTART_001,"[msg MSG_BTLSTART_001 [坂本 龙司]]
[s][bup 0 2 0 65535 0]被包围了！[n]这很糟糕吧……！？[n][f 1 3 65535][w][e]",,2026-09-01T12:35:14.057Z,2026-09-01T04:38:55.806Z,,
battle,BATTLE/EVENT/SCRIPT/028C,MSG_BTLSTART_002,"[msg MSG_BTLSTART_002 [摩尔加纳]]
[s][bup 0 3 0 0 0]你们，要撑下去啊……！[n][f 1 3 65535][w][e]",,2026-09-01T12:35:14.057Z,2026-09-01T04:38:56.445Z,,
battle,BATTLE/EVENT/SCRIPT/028C,MSG_BTLSTART_003,"[msg MSG_BTLSTART_003 [摩尔加纳]]
[s]看清楚局势，然后战斗。[n][f 1 3 65535][w][e]",,2026-09-01T12:35:14.057Z,2026-09-01T04:38:56.816Z,,
battle,BATTLE/EVENT/SCRIPT/028C,MSG_BTLSTART_004,"[msg MSG_BTLSTART_004 [摩尔加纳]]
[s]看来你终于知道这个工作[n]该怎么做了啊。[n][f 1 3 65535][w][e]",2026-09-01T04:39:02.774Z,2026-09-01T12:35:14.057Z,2026-09-01T04:39:03.150Z,,
battle,BATTLE/EVENT/SCRIPT/028C,MSG_BTLSTART_005,"[msg MSG_BTLSTART_005]
[s]受到敌人的偷袭时，[n]会在被包围的情况下开始战斗。[n][f 1 3 65535][w][e]
[s]除了战斗开始时会遭受敌人的单方面攻击，[n]还无法执行逃跑等部分行动。[n][f 1 3 65535][w][e]",,2026-09-01T12:35:14.057Z,2026-09-01T04:39:04.278Z,,
battle,BATTLE/EVENT/SCRIPT/0290,MSG_BTLSTART_001,"[msg MSG_BTLSTART_001 [坂本 龙司]]
[s][bup 0 2 104 0 0][vp 8 0 2 1001 0 2][f 4 10 65535 0 0]哇，又是那家伙啊！[n][f 1 3 65535][w][e]",,2026-09-01T04:39:07.740Z,2026-09-01T04:39:07.740Z,,
battle,BATTLE/EVENT/SCRIPT/0290,MSG_BTLSTART_002,"[msg MSG_BTLSTART_002 [摩尔加纳]]
[s][bup 0 3 2 0 0][vp 8 0 2 1002 0 3][f 4 10 65535 0 0]那家伙体力又高，很棘手啊……[n][f 1 3 65535][w][e]",,2026-09-01T04:39:08.430Z,2026-09-01T04:39:08.430Z,,
battle,BATTLE/EVENT/SCRIPT/0290,MSG_BTLSTART_003,"[msg MSG_BTLSTART_003 [摩尔加纳]]
[s][bup 0 3 2 0 0][vp 8 0 2 1003 0 3][f 4 10 65535 0 0]Ｒｏｓｅ，吾辈教过你如何攻击弱点吧？[n][f 1 3 65535][w][e]",,2026-09-01T04:39:11.395Z,2026-09-01T04:39:11.395Z,,
battle,BATTLE/EVENT/SCRIPT/0290,MSG_BTLSTART_004,"[msg MSG_BTLSTART_004 [摩尔加纳]]
[s][bup 0 3 2 0 0][vp 8 0 2 1004 0 3][f 4 10 65535 0 0]另外，如果能[clr 2]让敌人头昏眼花或陷入沉睡[clr 27]，[n]就更容易给予敌人伤害。[n][f 1 3 65535][w][e]",,2026-09-01T04:39:12.325Z,2026-09-01T04:39:12.325Z,,
battle,BATTLE/EVENT/SCRIPT/0290,MSG_BTLSTART_005,"[msg MSG_BTLSTART_005 [摩尔加纳]]
[s][bup 0 3 2 0 0][vp 8 0 2 1005 0 3][f 4 10 65535 0 0]去试试什么方法会有效果吧！[n][f 1 3 65535][w][e]",,2026-09-01T04:39:12.804Z,2026-09-01T04:39:12.804Z,,
battle,BATTLE/EVENT/SCRIPT/0291,MSG_BTLSTART_001,"[msg MSG_BTLSTART_001 [暗影警卫]]
[s][vp 8 0 2 1001 1 0]居然突破了安保系统！？[n][f 1 3 65535][w][e]",,2026-09-01T04:39:17.239Z,2026-09-01T04:39:17.239Z,,
battle,BATTLE/EVENT/SCRIPT/0291,MSG_BTLSTART_002,"[msg MSG_BTLSTART_002 [暗影警卫]]
[s][vp 8 0 2 1002 1 0]……怎么能让你过去！[n]这里是斑目大人的势力范围！[n][f 1 3 65535][w][e]",,2026-09-01T04:39:17.881Z,2026-09-01T04:39:17.881Z,,
battle,BATTLE/EVENT/SCRIPT/0291,MSG_BTLSTART_003,"[msg MSG_BTLSTART_003 [坂本 龙司]]
[s][bup 0 2 102 0 0][vp 8 0 2 1003 0 2][f 4 10 65535 0 0]你们这种家伙我根本不放在眼里！[n][f 1 3 65535][w][e]",,2026-09-01T04:39:18.528Z,2026-09-01T04:39:18.528Z,,
battle,BATTLE/EVENT/SCRIPT/0291,MSG_BTLSTART_004,"[msg MSG_BTLSTART_004 [坂本 龙司]]
[s][bup 0 2 102 0 0][vp 8 0 2 1004 0 2][f 4 10 65535 0 0]在这里失手被杏嘲笑[n]要可怕多了！[n][f 1 3 65535][w][e]",,2026-09-01T04:39:20.534Z,2026-09-01T04:39:20.534Z,,
battle,BATTLE/EVENT/SCRIPT/0292,MSG_BTLSTART_001,"[msg MSG_BTLSTART_001 [追随者暗影]]
[s][vp 8 0 2 1001 1 0]这可是在斑目大人面前！[n][f 1 3 65535][w][e]",,2026-09-01T04:39:21.091Z,2026-09-01T04:39:21.091Z,,
battle,BATTLE/EVENT/SCRIPT/0292,MSG_BTLSTART_002,"[msg MSG_BTLSTART_002 [追随者暗影]]
[s][vp 8 0 2 1002 1 0]你们太不敬了，入侵者！[n][f 1 3 65535][w][e]",,2026-09-01T04:39:21.666Z,2026-09-01T04:39:21.666Z,,
battle,BATTLE/EVENT/SCRIPT/0292,MSG_BTLSTART_003,"[msg MSG_BTLSTART_003 [喜多川 佑介]]
[s][bup 0 5 122 0 0][vp 8 0 2 1003 0 5][f 4 10 65535 0 0]真是长知识了，斑目。[n]要鉴别真伪……有时必须冷静透彻才行。[n][f 1 3 65535][w][e]",,2026-09-01T04:39:25.632Z,2026-09-01T04:39:25.632Z,,
battle,BATTLE/EVENT/SCRIPT/0292,MSG_BTLSTART_004,"[msg MSG_BTLSTART_004 [喜多川 佑介]]
[s][bup 0 5 122 0 0][vp 8 0 2 1004 0 5][f 4 10 65535 0 0]就让我和我的……五右卫门一起[n]认清你的本性吧！[n][f 1 3 65535][w][e]",,2026-08-22T04:21:47.303Z,2026-08-22T04:21:47.303Z,,
battle,BATTLE/EVENT/SCRIPT/0292,MSG_BTLSTART_005,"[msg MSG_BTLSTART_005 [追随者暗影]]
[s][vp 8 0 2 1008 1 0]来人……来人，来人！[n][f 1 3 65535][w][e]",,2026-09-01T04:39:29.770Z,2026-09-01T04:39:29.770Z,,
battle,BATTLE/EVENT/SCRIPT/0292,MSG_BTLSTART_006,"[msg MSG_BTLSTART_006 [喜多川 佑介]]
[s][bup 0 5 100 0 0][vp 8 0 2 1009 0 5][f 4 10 65535 0 0]不管来多少都是没用的……[n][f 1 3 65535][w][e]",,2026-09-01T04:39:32.540Z,2026-09-01T04:39:32.540Z,,
battle,BATTLE/EVENT/SCRIPT/0292,MSG_BTLSTART_007,"[msg MSG_BTLSTART_007 [喜多川 佑介]]
[s][bup 0 5 102 0 0][vp 8 0 2 1010 0 5][f 4 10 65535 0 0]我和五右卫门绝不会屈服于赝品！[n][f 1 3 65535][w][e]",,2026-09-01T04:39:33.979Z,2026-09-01T04:39:33.979Z,,
battle,BATTLE/EVENT/SCRIPT/029B,MSG_BTLSTART_008,"[msg MSG_BTLSTART_008 [摩尔加纳]]
[s][bup 0 3 0 0 0][vp 8 0 2 1001 0 3][f 4 10 65535 0 0]快看！[n]那家伙打算干什么！[n][f 1 3 65535][w][e]",,2026-09-01T04:39:34.380Z,2026-09-01T04:39:34.380Z,,
battle,BATTLE/EVENT/SCRIPT/029B,MSG_BTLSTART_009,"[msg MSG_BTLSTART_009 [摩尔加纳]]
[s][bup 0 3 0 0 0][vp 8 0 2 1002 0 3][f 4 10 65535 0 0]要是觉得危险的话，防御也是很重要的！[n][f 1 3 65535][w][e]",,2026-09-01T04:39:35.640Z,2026-09-01T04:39:35.640Z,,
battle,BATTLE/EVENT/SCRIPT/029C,MSG_BTLSTART_001,"[msg MSG_BTLSTART_001 [安娜塔西娅]]
[s][vp 8 0 2 1001 0 0]吾乃安娜塔西娅，汝心中的另一个自己。[n]吾等……又见面了呢。[n][f 1 3 65535][w][e]",2026-08-07T00:00:00.000Z,2026-08-10T06:55:31.841Z,2026-09-01T04:39:44.006Z,,
battle,BATTLE/EVENT/SCRIPT/029C,MSG_BTLSTART_002,"[msg MSG_BTLSTART_002 [安娜塔西娅]]
[s][vp 8 0 2 1002 0 0]很好……已经回想到这么多了啊。[n]那年春天，汝因极度愤怒而觉醒了这份力量。[n][f 1 3 65535][w][e]",2026-08-07T00:00:00.000Z,2026-08-10T06:55:31.841Z,2026-09-01T04:39:44.502Z,,
battle,BATTLE/EVENT/SCRIPT/029C,MSG_BTLSTART_003,"[msg MSG_BTLSTART_003 [安娜塔西娅]]
[s][vp 8 0 2 1003 0 0]好了，打倒眼前的敌人吧……[n]以汝现在的力量……！[n][f 1 3 65535][w][e]",2026-08-07T00:00:00.000Z,2026-08-10T06:55:31.841Z,2026-09-01T04:39:46.882Z,,
battle,BATTLE/EVENT/SCRIPT/029C,MSG_BTLSTART_004,"[msg MSG_BTLSTART_004 [安娜塔西娅]]
[s][vp 8 0 2 1007 0 0]汝的命运……很快就要决定了。[n][f 1 3 65535][w][e]",2026-08-07T00:00:00.000Z,2026-08-10T06:55:31.841Z,2026-09-01T04:39:47.401Z,,
battle,BATTLE/EVENT/SCRIPT/029C,MSG_BTLSTART_005,"[msg MSG_BTLSTART_005 [安娜塔西娅]]
[s][vp 8 0 2 1008 0 0]回想起……一切吧。[n]回想起汝与同伴们创造的羁绊。[n][f 1 3 65535][w][e]",2026-08-07T00:00:00.000Z,2026-08-10T06:55:31.841Z,2026-09-01T04:39:48.423Z,,
battle,BATTLE/EVENT/SCRIPT/029C,MSG_BTLSTART_006,"[msg MSG_BTLSTART_006 [安娜塔西娅]]
[s][vp 8 0 2 1009 0 0]若是汝的命运能延续至未来的话，[n]那总有一天会再见的……[n][f 1 3 65535][w][e]",2026-08-07T00:00:00.000Z,2026-08-10T06:55:31.841Z,2026-09-01T04:39:50.504Z,,
battle,BATTLE/EVENT/SCRIPT/029D,MSG_BTLSTART_001,"[msg MSG_BTLSTART_001 [春的未婚夫]]
[s][vp 8 0 2 1001 1 246]偷走别人东西的小偷[n]是需要狠狠地处罚的吧？[n][f 1 3 65535][w][e]",,2026-09-01T04:39:54.330Z,2026-09-01T04:39:54.330Z,,
battle,BATTLE/EVENT/SCRIPT/029D,MSG_BTLSTART_002,"[msg MSG_BTLSTART_002 [春的未婚夫]]
[s][vp 8 0 2 1002 1 246]春！[n]乖乖当我的玩具吧！[n][f 1 3 65535][w][e]",,2026-09-01T04:39:55.088Z,2026-09-01T04:39:55.088Z,,
battle,BATTLE/EVENT/SCRIPT/029D,MSG_BTLSTART_003,"[msg MSG_BTLSTART_003 [奥村 春]]
[s][bup 0 7 122 0 0][vp 8 0 2 1003 0 7][f 4 10 65535 0 0]我不想跟你废话……！[n][f 1 3 65535][w][e]",,2026-09-01T04:39:56.569Z,2026-09-01T04:39:56.569Z,,
battle,BATTLE/EVENT/SCRIPT/029D,MSG_BTLSTART_004,"[msg MSG_BTLSTART_004 [奥村 春]]
[s][bup 0 7 122 0 0][vp 8 0 2 1004 0 7][f 4 10 65535 0 0]就算是为了让父亲悔改，[n]我也不能输在这种地方！[n][f 1 3 65535][w][e]",,2026-09-01T04:39:59.663Z,2026-09-01T04:39:59.663Z,,
battle,BATTLE/EVENT/SCRIPT/029D,MSG_BTLSTART_005,"[msg MSG_BTLSTART_005 [新岛 真]]
[s][bup 0 6 104 0 0][vp 8 0 2 1005 0 6][f 4 10 65535 0 0]这就是春的真正力量……！[n][f 1 3 65535][w][e]",,2026-09-01T04:40:02.106Z,2026-09-01T04:40:02.106Z,,
battle,BATTLE/EVENT/SCRIPT/029D,MSG_BTLSTART_006,"[msg MSG_BTLSTART_006 [摩尔加纳]]
[s][bup 0 3 3 0 0][vp 8 0 2 1006 0 3][f 4 10 65535 0 0]春……[n][f 1 3 65535][w][e]",,2026-09-01T04:40:04.546Z,2026-09-01T04:40:04.546Z,,
battle,BATTLE/EVENT/SCRIPT/029D,MSG_BTLSTART_007,"[msg MSG_BTLSTART_007 [摩尔加纳]]
[s][bup 0 3 2 0 0][vp 8 0 2 1007 0 3][f 4 10 65535 0 0]好，动手吧！[n]把那个人渣打得体无完肤！[n][f 1 3 65535][w][e]",,2026-09-01T04:40:05.251Z,2026-09-01T04:40:05.251Z,,
battle,BATTLE/EVENT/SCRIPT/029D,MSG_BTLSTART_008,"[msg MSG_BTLSTART_008 [春的未婚夫]]
[s][vp 8 0 2 1008 1 246]为什么！[n]为什么我会……输给这种下等的人……[n][f 1 3 65535][w][e]",,2026-09-01T04:40:05.832Z,2026-09-01T04:40:05.832Z,,
battle,BATTLE/EVENT/SCRIPT/029E,MSG_BTLSTART_001,"[msg MSG_BTLSTART_001 [暗影根岛]]
[s][vp 8 0 2 1001 1 0]哼哈哈哈哈！[n]我很强！我是最强的！[n][f 1 3 65535][w][e]",,2026-09-01T04:40:07.429Z,2026-09-01T04:40:07.429Z,,
battle,BATTLE/EVENT/SCRIPT/029E,MSG_BTLSTART_002,"[msg MSG_BTLSTART_002 [暗影根岛]]
[s][vp 8 0 2 1002 1 0]不管你们来多少人，[n]也无法伤到我一根寒毛！[n][f 1 3 65535][w][e]",,2026-09-01T04:40:08.505Z,2026-09-01T04:40:08.505Z,,
battle,BATTLE/EVENT/SCRIPT/029E,MSG_BTLSTART_003,"[msg MSG_BTLSTART_003 [暗影根岛]]
[s][vp 8 0 2 1003 1 0]我都说过没用的吧！[n]没有人能赢得了我！[n][f 1 3 65535][w][e]",,2026-08-22T04:21:52.572Z,2026-08-22T04:21:52.572Z,,
battle,BATTLE/EVENT/SCRIPT/029E,MSG_BTLSTART_004,"[msg MSG_BTLSTART_004 [摩尔加纳]]
[s][bup 0 3 5 0 0][vp 8 0 2 1004 0 3][f 4 10 65535 0 0]呜！看来他作弊出名[n]真不是吹的呢……[n][f 1 3 65535][w][e]",,2026-09-01T04:40:10.079Z,2026-09-01T04:40:10.079Z,,
battle,BATTLE/EVENT/SCRIPT/029E,MSG_BTLSTART_005,"[msg MSG_BTLSTART_005 [摩尔加纳]]
[s][bup 0 3 5 0 0][vp 8 0 2 1005 0 3][f 4 10 65535 0 0]现在这样赢不了！[n]暂时撤退，重新商议对策吧！[n][f 1 3 65535][w][e]",,2026-09-01T04:40:10.966Z,2026-09-01T04:40:10.966Z,,
battle,BATTLE/EVENT/SCRIPT/029E,MSG_BTLSTART_006,"[msg MSG_BTLSTART_006 [佐仓 双叶]]
[s][bup 0 8 602 0 0][vp 8 0 2 1006 0 8][f 4 10 65535 0 0]靠作弊还自称最强，[n]真是太嚣张了……[n][f 1 3 65535][w][e]",,2026-09-01T04:40:12.202Z,2026-09-01T04:40:12.202Z,,
battle,BATTLE/EVENT/SCRIPT/029E,MSG_BTLSTART_007,"[msg MSG_BTLSTART_007 [佐仓 双叶]]
[s][bup 0 8 600 0 0][vp 8 0 2 1007 0 8][f 4 10 65535 0 0]现在这样有点无从下手啊。[n]暂时撤退，重新考虑对策吧。[n][f 1 3 65535][w][e]",,2026-09-01T04:40:12.911Z,2026-09-01T04:40:12.911Z,,
battle,BATTLE/EVENT/SCRIPT/029F,MSG_BTLSTART_001,"[msg MSG_BTLSTART_001 [暗影根岛]]
[s][vp 8 0 2 1001 1 0]又是你们啊？[n]来多少次都是没用的！[n][f 1 3 65535][w][e]",,2026-08-22T04:21:58.349Z,2026-08-22T04:21:58.349Z,,
battle,BATTLE/EVENT/SCRIPT/029F,MSG_BTLSTART_002,"[msg MSG_BTLSTART_002 [摩尔加纳]]
[s][bup 0 3 0 0 0][vp 8 0 2 1002 0 3][f 4 10 65535 0 0]你已经学会怎么打倒那个家伙了吧？[n][f 1 3 65535][w][e]",,2026-09-01T04:40:13.800Z,2026-09-01T04:40:13.800Z,,
battle,BATTLE/EVENT/SCRIPT/029F,MSG_BTLSTART_003,"[msg MSG_BTLSTART_003 [摩尔加纳]]
[s][bup 0 3 0 0 0][vp 8 0 2 1003 0 3][f 4 10 65535 0 0]去把那个作弊混蛋[n]打个落花流水！[n][f 1 3 65535][w][e]",,2026-09-01T04:40:15.021Z,2026-09-01T04:40:15.021Z,,
battle,BATTLE/EVENT/SCRIPT/029F,MSG_BTLSTART_004,"[msg MSG_BTLSTART_004 [佐仓 双叶]]
[s][bup 0 8 600 0 0][vp 8 0 2 1004 0 8][f 4 10 65535 0 0]大神已经把[n]技巧教给你了吧？[n][f 1 3 65535][w][e]",,2026-09-01T04:40:18.681Z,2026-09-01T04:40:18.681Z,,
battle,BATTLE/EVENT/SCRIPT/029F,MSG_BTLSTART_005,"[msg MSG_BTLSTART_005 [佐仓 双叶]]
[s][bup 0 8 600 0 0][vp 8 0 2 1005 0 8][f 4 10 65535 0 0]让那个白痴作弊者[n]见识一下你的厉害吧！[n][f 1 3 65535][w][e]",,2026-09-01T04:40:19.286Z,2026-09-01T04:40:19.286Z,,
battle,BATTLE/EVENT/SCRIPT/029F,MSG_BTLSTART_006,"[msg MSG_BTLSTART_006]
[s][vp 1 0 0 0 0 0][fName]行动时，举起枪械使用[f 1 10 28]射击，[n]就能使用一枪倒地。[n][f 1 3 65535][w][e]
[s][vp 1 0 0 0 0 0]每次进入异世界都只能使用１次，[n]但必定能使敌人倒地。[n][f 1 3 65535][w][e]",,2026-08-22T04:25:33.537Z,2026-08-22T04:25:33.537Z,,
battle,BATTLE/EVENT/SCRIPT/029F,MSG_BTLSTART_008,"[msg MSG_BTLSTART_008 [暗影根岛]]
[s][vp 8 0 2 1008 1 0]这、这不可能！？[n]这种事怎么可能会发生！[n][f 1 3 65535][w][e]",,2026-09-01T04:40:20.329Z,2026-09-01T04:40:20.329Z,,
battle,BATTLE/EVENT/SCRIPT/029F,MSG_BTLSTART_009,"[msg MSG_BTLSTART_009 [暗影根岛]]
[s][vp 8 0 2 1009 1 0]枪击的速度居然超越了作弊的动作！？[n]这不可能！[n][f 1 3 65535][w][e]",,2026-09-01T04:40:21.247Z,2026-09-01T04:40:21.247Z,,
battle,BATTLE/EVENT/SCRIPT/029F,MSG_BTLSTART_010,"[msg MSG_BTLSTART_010 [暗影根岛]]
[s][vp 8 0 2 1010 1 0]可恶！我是最强的！[n]我是王者才对啊！我……[n][f 1 3 65535][w][e]",,2026-09-01T04:40:23.446Z,2026-09-01T04:40:23.446Z,,
battle,BATTLE/EVENT/SCRIPT/02AE,MSG_BTLTALK_2ND_003,"[msg MSG_BTLTALK_2ND_003 [系长机器人]]
[s][vp 8 2 2 0 0 0]什么！？[n]你们能帮我除掉他吗……？[n][f 1 3 65535][w][e]
[s][vp 8 2 2 0 0 0]不、不对，等等！你骗我！[n]你们只是想这样套出课长的情报而已吧！[n][f 1 3 65535][w][e]",,2026-09-01T04:40:28.509Z,2026-09-01T04:40:28.509Z,,
battle,BATTLE/EVENT/SCRIPT/02AE,MSG_BTLTALK_2ND_003_1,"[msg MSG_BTLTALK_2ND_003_1 [系长机器人]]
[s][vp 8 2 2 0 0 0]……啊～可恶！课长那种货色，明明只要用我[n][clr 2]疾风[clr 27]的力量就能轻松打倒了！[n][f 1 3 65535][w][e]
[s][vp 8 2 2 0 0 0]啊啊……可是后果太可怕了，我办不到……[n]可恶啊……[n][f 1 3 65535][w][e]",,2026-09-01T04:40:29.644Z,2026-09-01T04:40:29.644Z,,
battle,BATTLE/EVENT/SCRIPT/02AE,MSG_BTLTALK_END_000,"[msg MSG_BTLTALK_END_000 [佐仓 双叶]]
[s][bup 0 8 601 0 0][vp 8 2 2 9190 0 8][f 4 10 65535 0 0]嗯呵呵，[n]原来课长对[clr 2]疾风[clr 27]属性没辙啊。[n][f 1 3 65535][w][e]",,2026-09-01T04:40:31.949Z,2026-09-01T04:40:31.949Z,,
battle,BATTLE/EVENT/SCRIPT/02AE,MSG_BTLTALK_END_001,"[msg MSG_BTLTALK_END_001 [佐仓 双叶]]
[s][bup 0 8 600 0 0][vp 8 2 2 0 0 0][f 4 10 65535 0 0]虽然没能问出部长的情报，[n]不过也得到了不错的情报！[n][f 1 3 65535][w][e]
[s][vp 8 2 2 0 0 0][f 4 10 65535 0 0]看来对方已经没打算再和我们对话了，[n]快点打倒它算了，Ｒｏｓｅ！[n][f 1 3 65535][w][e]",,2026-09-01T04:40:35.348Z,2026-09-01T04:40:35.348Z,,
battle,BATTLE/EVENT/SCRIPT/02AE,MSG_BTLTALK_FIRST_001,"[msg MSG_BTLTALK_FIRST_001 [系长机器人]]
[s][vp 8 2 2 0 0 0]那种家伙有谁会喜欢啊！[n][f 1 3 65535][w][e]
[s][vp 8 2 2 0 0 0]只会大骂下属们[clr 2]没用[clr 27]，[n]所以大家才会疏远他！[n][f 1 3 65535][w][e]
[s][vp 8 2 2 0 0 0]咦……有没有人能让那家伙消失啊……[n][f 1 3 65535][w][e]",,2026-08-22T04:25:42.131Z,2026-08-22T04:25:42.131Z,,
battle,BATTLE/EVENT/SCRIPT/02AE,MSG_BTLTALK_FIRST_002,"[msg MSG_BTLTALK_FIRST_002 [系长机器人]]
[s][vp 8 2 2 0 0 0]他就是个讨人厌的家伙啦！[n][f 1 3 65535][w][e]
[s][vp 8 2 2 0 0 0]总骂别人[clr 2]没用[clr 27]，[n]其实自己也一直在偷懒！[n][f 1 3 65535][w][e]
[s][vp 8 2 2 0 0 0]可恶！要是没有课长，[n]我也能出人头地……[n][f 1 3 65535][w][e]",,2026-08-22T04:25:46.306Z,2026-08-22T04:25:46.306Z,,
battle,BATTLE/EVENT/SCRIPT/02AE,MSG_BTLTALK_START_000,"[msg MSG_BTLTALK_START_000 [系长机器人]]
[s][vp 8 2 2 0 0 0]都是因为你们这帮偷懒的家伙，[n]我才会一直被课长骂！[n][f 1 3 65535][w][e]
[s][vp 8 2 2 0 0 0]老是骂我[clr 2]没用[clr 27]、[clr 2]废物[clr 27]，[n]一点也不在乎部下的心情。[n][f 1 3 65535][w][e]
[s][vp 8 2 2 0 0 0]只有我一直在受罪，[n]你们就一点歉意也没有吗？[n][f 1 3 65535][w][e]",2026-08-10T04:50:44.493Z,2026-08-10T06:55:31.841Z,2026-08-22T04:25:50.869Z,,
battle,BATTLE/EVENT/SCRIPT/02AE,MSG_BTLTALK_START_001,"[msg MSG_BTLTALK_START_001 [佐仓 双叶]]
[s][bup 0 8 600 0 0][vp 8 2 2 9021 0 8][f 4 10 65535 0 0]这家伙看起来[n]好像很恨那个课长呢。[n][f 1 3 65535][w][e]
[s][vp 8 2 2 0 0 0][f 4 10 65535 0 0]Ｒｏｓｅ！[n]要不要试着动摇对方看看？[n][f 1 3 65535][w][e]",,2026-09-01T04:40:36.766Z,2026-09-01T04:40:36.766Z,,
battle,BATTLE/EVENT/SCRIPT/02AE,SEL_BTLTALK_00_001,"[sel SEL_BTLTALK_00_001 top]
[s]你讨厌课长吗？[e]
[s]课长是怎样的人？[e]",,2026-08-22T04:26:39.917Z,2026-08-22T04:26:39.917Z,,
battle,BATTLE/EVENT/SCRIPT/02AE,SEL_BTLTALK_00_002,"[sel SEL_BTLTALK_00_002 top]
[s]拿课长的情报来交换吧[e]
[s]部长的情报也……那样的话就帮你[e]",,2026-08-22T04:27:05.061Z,2026-08-22T04:27:05.061Z,,
battle,BATTLE/EVENT/SCRIPT/02C2,MSG_BTLSTART_001,"[msg MSG_BTLSTART_001 [坂本 龙司]]
[s][bup 0 2 104 0 0][vp 8 0 2 1001 0 2][f 4 10 65535 0 0]哇，又是那家伙啊！[n][f 1 3 65535][w][e]",,2026-09-01T04:40:38.287Z,2026-09-01T04:40:38.287Z,,
